empresa,horizonte,window_id,fecha,model,y_true,y_pred
BANCO GUAYAQUIL S.A.,h1,3,2021-01-28,svc_poly,1,0
BANCO GUAYAQUIL S.A.,h1,3,2021-01-29,svc_poly,0,1
BANCO GUAYAQUIL S.A.,h1,3,2021-02-02,svc_poly,1,0
BANCO GUAYAQUIL S.A.,h1,3,2021-02-03,svc_poly,1,1
BANCO GUAYAQUIL S.A.,h1,3,2021-02-04,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,3,2021-02-05,svc_poly,0,1
BANCO GUAYAQUIL S.A.,h1,3,2021-02-12,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,3,2021-02-23,svc_poly,1,1
BANCO GUAYAQUIL S.A.,h1,3,2021-02-24,svc_poly,0,1
BANCO GUAYAQUIL S.A.,h1,3,2021-03-01,svc_poly,1,1
BANCO GUAYAQUIL S.A.,h1,3,2021-03-03,svc_poly,0,1
BANCO GUAYAQUIL S.A.,h1,3,2021-03-10,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,3,2021-03-11,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,3,2021-03-12,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-03-15,svc_linear,1,0
BANCO GUAYAQUIL S.A.,h1,4,2021-03-22,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-03-23,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-03-25,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-03-29,svc_linear,1,0
BANCO GUAYAQUIL S.A.,h1,4,2021-03-30,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,4,2021-03-31,svc_linear,1,1
BANCO GUAYAQUIL S.A.,h1,4,2021-04-05,svc_linear,1,1
BANCO GUAYAQUIL S.A.,h1,4,2021-04-06,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,4,2021-04-08,svc_linear,1,1
BANCO GUAYAQUIL S.A.,h1,4,2021-04-12,svc_linear,1,1
BANCO GUAYAQUIL S.A.,h1,4,2021-04-13,svc_linear,1,0
BANCO GUAYAQUIL S.A.,h1,4,2021-04-14,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,4,2021-04-16,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,4,2021-04-19,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-04-20,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-04-21,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,4,2021-04-22,svc_linear,1,0
BANCO GUAYAQUIL S.A.,h1,4,2021-04-23,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-04-26,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-04-27,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-04-28,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-04-29,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-05-03,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-05-04,svc_linear,1,0
BANCO GUAYAQUIL S.A.,h1,4,2021-05-05,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-05-07,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-05-11,svc_linear,1,1
BANCO GUAYAQUIL S.A.,h1,4,2021-05-12,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-05-13,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,4,2021-03-15,svc_rbf,1,0
BANCO GUAYAQUIL S.A.,h1,4,2021-03-22,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-03-23,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-03-25,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-03-29,svc_rbf,1,0
BANCO GUAYAQUIL S.A.,h1,4,2021-03-30,svc_rbf,0,1
BANCO GUAYAQUIL S.A.,h1,4,2021-03-31,svc_rbf,1,1
BANCO GUAYAQUIL S.A.,h1,4,2021-04-05,svc_rbf,1,0
BANCO GUAYAQUIL S.A.,h1,4,2021-04-06,svc_rbf,0,1
BANCO GUAYAQUIL S.A.,h1,4,2021-04-08,svc_rbf,1,1
BANCO GUAYAQUIL S.A.,h1,4,2021-04-12,svc_rbf,1,0
BANCO GUAYAQUIL S.A.,h1,4,2021-04-13,svc_rbf,1,1
BANCO GUAYAQUIL S.A.,h1,4,2021-04-14,svc_rbf,0,1
BANCO GUAYAQUIL S.A.,h1,4,2021-04-16,svc_rbf,0,1
BANCO GUAYAQUIL S.A.,h1,4,2021-04-19,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-04-20,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-04-21,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-04-22,svc_rbf,1,1
BANCO GUAYAQUIL S.A.,h1,4,2021-04-23,svc_rbf,0,1
BANCO GUAYAQUIL S.A.,h1,4,2021-04-26,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-04-27,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-04-28,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-04-29,svc_rbf,0,1
BANCO GUAYAQUIL S.A.,h1,4,2021-05-03,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-05-04,svc_rbf,1,0
BANCO GUAYAQUIL S.A.,h1,4,2021-05-05,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-05-07,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-05-11,svc_rbf,1,1
BANCO GUAYAQUIL S.A.,h1,4,2021-05-12,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-05-13,svc_rbf,0,1
BANCO GUAYAQUIL S.A.,h1,4,2021-03-15,svc_poly,1,0
BANCO GUAYAQUIL S.A.,h1,4,2021-03-22,svc_poly,0,1
BANCO GUAYAQUIL S.A.,h1,4,2021-03-23,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-03-25,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-03-29,svc_poly,1,0
BANCO GUAYAQUIL S.A.,h1,4,2021-03-30,svc_poly,0,1
BANCO GUAYAQUIL S.A.,h1,4,2021-03-31,svc_poly,1,0
BANCO GUAYAQUIL S.A.,h1,4,2021-04-05,svc_poly,1,0
BANCO GUAYAQUIL S.A.,h1,4,2021-04-06,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-04-08,svc_poly,1,1
BANCO GUAYAQUIL S.A.,h1,4,2021-04-12,svc_poly,1,0
BANCO GUAYAQUIL S.A.,h1,4,2021-04-13,svc_poly,1,1
BANCO GUAYAQUIL S.A.,h1,4,2021-04-14,svc_poly,0,1
BANCO GUAYAQUIL S.A.,h1,4,2021-04-16,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-04-19,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-04-20,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-04-21,svc_poly,0,1
BANCO GUAYAQUIL S.A.,h1,4,2021-04-22,svc_poly,1,0
BANCO GUAYAQUIL S.A.,h1,4,2021-04-23,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-04-26,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-04-27,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-04-28,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-04-29,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-05-03,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-05-04,svc_poly,1,0
BANCO GUAYAQUIL S.A.,h1,4,2021-05-05,svc_poly,0,1
BANCO GUAYAQUIL S.A.,h1,4,2021-05-07,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-05-11,svc_poly,1,0
BANCO GUAYAQUIL S.A.,h1,4,2021-05-12,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,4,2021-05-13,svc_poly,0,1
BANCO GUAYAQUIL S.A.,h1,5,2021-05-14,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,5,2021-05-17,svc_linear,1,1
BANCO GUAYAQUIL S.A.,h1,5,2021-05-18,svc_linear,1,1
BANCO GUAYAQUIL S.A.,h1,5,2021-05-21,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,5,2021-05-25,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,5,2021-05-27,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-05-28,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,5,2021-05-31,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-01,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-02,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-03,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,5,2021-06-04,svc_linear,1,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-07,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-08,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-10,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,5,2021-06-11,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,5,2021-06-15,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,5,2021-06-16,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,5,2021-06-17,svc_linear,1,1
BANCO GUAYAQUIL S.A.,h1,5,2021-06-18,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,5,2021-06-21,svc_linear,1,1
BANCO GUAYAQUIL S.A.,h1,5,2021-06-22,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,5,2021-06-24,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-25,svc_linear,1,1
BANCO GUAYAQUIL S.A.,h1,5,2021-06-28,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-29,svc_linear,1,1
BANCO GUAYAQUIL S.A.,h1,5,2021-06-30,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,5,2021-07-06,svc_linear,1,1
BANCO GUAYAQUIL S.A.,h1,5,2021-07-07,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,5,2021-07-08,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,5,2021-05-14,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-05-17,svc_rbf,1,0
BANCO GUAYAQUIL S.A.,h1,5,2021-05-18,svc_rbf,1,1
BANCO GUAYAQUIL S.A.,h1,5,2021-05-21,svc_rbf,0,1
BANCO GUAYAQUIL S.A.,h1,5,2021-05-25,svc_rbf,0,1
BANCO GUAYAQUIL S.A.,h1,5,2021-05-27,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-05-28,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-05-31,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-01,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-02,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-03,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-04,svc_rbf,1,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-07,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-08,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-10,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-11,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-15,svc_rbf,0,1
BANCO GUAYAQUIL S.A.,h1,5,2021-06-16,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-17,svc_rbf,1,1
BANCO GUAYAQUIL S.A.,h1,5,2021-06-18,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-21,svc_rbf,1,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-22,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-24,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-25,svc_rbf,1,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-28,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-29,svc_rbf,1,1
BANCO GUAYAQUIL S.A.,h1,5,2021-06-30,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-07-06,svc_rbf,1,0
BANCO GUAYAQUIL S.A.,h1,5,2021-07-07,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-07-08,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-05-14,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-05-17,svc_poly,1,0
BANCO GUAYAQUIL S.A.,h1,5,2021-05-18,svc_poly,1,1
BANCO GUAYAQUIL S.A.,h1,5,2021-05-21,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-05-25,svc_poly,0,1
BANCO GUAYAQUIL S.A.,h1,5,2021-05-27,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-05-28,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-05-31,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-01,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-02,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-03,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-04,svc_poly,1,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-07,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-08,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-10,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-11,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-15,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-16,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-17,svc_poly,1,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-18,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-21,svc_poly,1,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-22,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-24,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-25,svc_poly,1,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-28,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-29,svc_poly,1,0
BANCO GUAYAQUIL S.A.,h1,5,2021-06-30,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-07-06,svc_poly,1,0
BANCO GUAYAQUIL S.A.,h1,5,2021-07-07,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,5,2021-07-08,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-07-09,svc_linear,1,1
BANCO GUAYAQUIL S.A.,h1,6,2021-07-13,svc_linear,1,1
BANCO GUAYAQUIL S.A.,h1,6,2021-07-15,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-07-16,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-07-20,svc_linear,1,1
BANCO GUAYAQUIL S.A.,h1,6,2021-07-21,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,6,2021-07-22,svc_linear,1,1
BANCO GUAYAQUIL S.A.,h1,6,2021-07-30,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,6,2021-08-02,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-03,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-04,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-05,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,6,2021-08-06,svc_linear,1,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-10,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-11,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-12,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-13,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,6,2021-08-16,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,6,2021-08-19,svc_linear,1,1
BANCO GUAYAQUIL S.A.,h1,6,2021-08-20,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,6,2021-08-23,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,6,2021-08-26,svc_linear,1,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-27,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-30,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-31,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,6,2021-09-01,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-09-02,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,6,2021-09-08,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,6,2021-09-09,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,6,2021-09-10,svc_linear,1,1
BANCO GUAYAQUIL S.A.,h1,6,2021-07-09,svc_rbf,1,1
BANCO GUAYAQUIL S.A.,h1,6,2021-07-13,svc_rbf,1,0
BANCO GUAYAQUIL S.A.,h1,6,2021-07-15,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-07-16,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-07-20,svc_rbf,1,0
BANCO GUAYAQUIL S.A.,h1,6,2021-07-21,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-07-22,svc_rbf,1,1
BANCO GUAYAQUIL S.A.,h1,6,2021-07-30,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-02,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-03,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-04,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-05,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-06,svc_rbf,1,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-10,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-11,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-12,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-13,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-16,svc_rbf,0,1
BANCO GUAYAQUIL S.A.,h1,6,2021-08-19,svc_rbf,1,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-20,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-23,svc_rbf,0,1
BANCO GUAYAQUIL S.A.,h1,6,2021-08-26,svc_rbf,1,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-27,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-30,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-31,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-09-01,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-09-02,svc_rbf,0,1
BANCO GUAYAQUIL S.A.,h1,6,2021-09-08,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-09-09,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-09-10,svc_rbf,1,0
BANCO GUAYAQUIL S.A.,h1,6,2021-07-09,svc_poly,1,1
BANCO GUAYAQUIL S.A.,h1,6,2021-07-13,svc_poly,1,0
BANCO GUAYAQUIL S.A.,h1,6,2021-07-15,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-07-16,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-07-20,svc_poly,1,0
BANCO GUAYAQUIL S.A.,h1,6,2021-07-21,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-07-22,svc_poly,1,0
BANCO GUAYAQUIL S.A.,h1,6,2021-07-30,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-02,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-03,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-04,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-05,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-06,svc_poly,1,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-10,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-11,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-12,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-13,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-16,svc_poly,0,1
BANCO GUAYAQUIL S.A.,h1,6,2021-08-19,svc_poly,1,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-20,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-23,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-26,svc_poly,1,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-27,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-30,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-08-31,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-09-01,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-09-02,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-09-08,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-09-09,svc_poly,0,0
BANCO GUAYAQUIL S.A.,h1,6,2021-09-10,svc_poly,1,0
BANCO GUAYAQUIL S.A.,h1,7,2021-09-14,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,7,2021-09-15,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,7,2021-09-17,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,7,2021-09-20,svc_linear,1,1
BANCO GUAYAQUIL S.A.,h1,7,2021-09-22,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,7,2021-09-23,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,7,2021-09-29,svc_linear,1,0
BANCO GUAYAQUIL S.A.,h1,7,2021-09-30,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,7,2021-10-04,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,7,2021-10-11,svc_linear,1,0
BANCO GUAYAQUIL S.A.,h1,7,2021-10-13,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,7,2021-10-14,svc_linear,1,1
BANCO GUAYAQUIL S.A.,h1,7,2021-10-15,svc_linear,1,1
BANCO GUAYAQUIL S.A.,h1,7,2021-10-20,svc_linear,1,1
BANCO GUAYAQUIL S.A.,h1,7,2021-10-27,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,7,2021-11-05,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,7,2021-11-15,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,7,2021-11-19,svc_linear,1,1
BANCO GUAYAQUIL S.A.,h1,7,2021-11-24,svc_linear,1,1
BANCO GUAYAQUIL S.A.,h1,7,2021-11-25,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,7,2021-11-26,svc_linear,1,1
BANCO GUAYAQUIL S.A.,h1,7,2021-12-01,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,7,2021-12-02,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,7,2021-12-07,svc_linear,1,1
BANCO GUAYAQUIL S.A.,h1,7,2021-12-09,svc_linear,1,0
BANCO GUAYAQUIL S.A.,h1,7,2021-12-10,svc_linear,1,1
BANCO GUAYAQUIL S.A.,h1,7,2021-12-13,svc_linear,0,0
BANCO GUAYAQUIL S.A.,h1,7,2021-12-16,svc_linear,1,0
BANCO GUAYAQUIL S.A.,h1,7,2021-12-17,svc_linear,0,1
BANCO GUAYAQUIL S.A.,h1,7,2021-12-20,svc_linear,1,1
BANCO GUAYAQUIL S.A.,h1,7,2021-09-14,svc_rbf,0,1
BANCO GUAYAQUIL S.A.,h1,7,2021-09-15,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,7,2021-09-17,svc_rbf,0,1
BANCO GUAYAQUIL S.A.,h1,7,2021-09-20,svc_rbf,1,0
BANCO GUAYAQUIL S.A.,h1,7,2021-09-22,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,7,2021-09-23,svc_rbf,0,1
BANCO GUAYAQUIL S.A.,h1,7,2021-09-29,svc_rbf,1,1
BANCO GUAYAQUIL S.A.,h1,7,2021-09-30,svc_rbf,0,1
BANCO GUAYAQUIL S.A.,h1,7,2021-10-04,svc_rbf,0,1
BANCO GUAYAQUIL S.A.,h1,7,2021-10-11,svc_rbf,1,1
BANCO GUAYAQUIL S.A.,h1,7,2021-10-13,svc_rbf,0,1
BANCO GUAYAQUIL S.A.,h1,7,2021-10-14,svc_rbf,1,1
BANCO GUAYAQUIL S.A.,h1,7,2021-10-15,svc_rbf,1,0
BANCO GUAYAQUIL S.A.,h1,7,2021-10-20,svc_rbf,1,0
BANCO GUAYAQUIL S.A.,h1,7,2021-10-27,svc_rbf,0,1
BANCO GUAYAQUIL S.A.,h1,7,2021-11-05,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,7,2021-11-15,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,7,2021-11-19,svc_rbf,1,0
BANCO GUAYAQUIL S.A.,h1,7,2021-11-24,svc_rbf,1,1
BANCO GUAYAQUIL S.A.,h1,7,2021-11-25,svc_rbf,0,1
BANCO GUAYAQUIL S.A.,h1,7,2021-11-26,svc_rbf,1,0
BANCO GUAYAQUIL S.A.,h1,7,2021-12-01,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,7,2021-12-02,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,7,2021-12-07,svc_rbf,1,1
BANCO GUAYAQUIL S.A.,h1,7,2021-12-09,svc_rbf,1,0
BANCO GUAYAQUIL S.A.,h1,7,2021-12-10,svc_rbf,1,0
BANCO GUAYAQUIL S.A.,h1,7,2021-12-13,svc_rbf,0,0
BANCO GUAYAQUIL S.A.,h1,7,2021-12-16,svc_rbf,1,0
BANCO GUAYAQUIL S.A.,h1,7,2021-12-17,svc_rbf,0,1
BANCO GUAYAQUIL S.A.,h1,7,2021-12-20,svc_rbf,1,1
BANCO GUAYAQUIL S.A.,h1,7,2021-09-14,svc_poly,0,1
BANCO GUAYAQUIL S.A.,h1,7,2021-09-15,svc_poly,0,0
