empresa,horizonte,window_id,model,kernel,best_cv_f1,best_params,n_train,n_test,accuracy,directional_accuracy,precision,recall,f1
CORPORACION FAVORITA C.A.,h1,50,svc_rbf,rbf,0.4047619047619047,"{'C': 50, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",1620,30,0.6666666666666666,0.6666666666666666,0.25,0.3333333333333333,0.2857142857142857
CORPORACION FAVORITA C.A.,h1,50,svc_poly,poly,0.4382591093117409,"{'C': 10, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",1620,30,0.6,0.6,0.2,0.3333333333333333,0.25
CORPORACION FAVORITA C.A.,h1,51,baseline_majority,baseline,,,1650,30,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h1,51,baseline_sign_prev,baseline,,,1650,30,0.43333333333333335,0.43333333333333335,0.1111111111111111,0.1,0.10526315789473684
CORPORACION FAVORITA C.A.,h1,51,svc_linear,linear,0.5229037267080745,"{'C': 10, 'class_weight': 'balanced', 'kernel': 'linear'}",1650,30,0.6666666666666666,0.6666666666666666,0.5,0.7,0.5833333333333334
CORPORACION FAVORITA C.A.,h1,51,svc_rbf,rbf,0.4047619047619047,"{'C': 50, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",1650,30,0.6,0.6,0.375,0.3,0.3333333333333333
CORPORACION FAVORITA C.A.,h1,51,svc_poly,poly,0.4382591093117409,"{'C': 10, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",1650,30,0.5,0.5,0.2727272727272727,0.3,0.2857142857142857
CORPORACION FAVORITA C.A.,h5,0,baseline_majority,baseline,,,120,30,0.5666666666666667,0.5666666666666667,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,0,baseline_sign_prev,baseline,,,120,30,0.5333333333333333,0.5333333333333333,0.45454545454545453,0.38461538461538464,0.4166666666666667
CORPORACION FAVORITA C.A.,h5,0,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",120,30,0.5,0.5,0.4375,0.5384615384615384,0.4827586206896552
CORPORACION FAVORITA C.A.,h5,0,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",120,30,0.4,0.4,0.2222222222222222,0.15384615384615385,0.18181818181818182
CORPORACION FAVORITA C.A.,h5,0,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",120,30,0.43333333333333335,0.43333333333333335,0.4,0.6153846153846154,0.48484848484848486
CORPORACION FAVORITA C.A.,h5,1,baseline_majority,baseline,,,150,30,0.8666666666666667,0.8666666666666667,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,1,baseline_sign_prev,baseline,,,150,30,0.7,0.7,0.2222222222222222,0.5,0.3076923076923077
CORPORACION FAVORITA C.A.,h5,1,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",150,30,0.7666666666666667,0.7666666666666667,0.2,0.25,0.2222222222222222
CORPORACION FAVORITA C.A.,h5,1,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",150,30,0.5,0.5,0.13333333333333333,0.5,0.21052631578947367
CORPORACION FAVORITA C.A.,h5,1,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",150,30,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.2857142857142857
CORPORACION FAVORITA C.A.,h5,2,baseline_majority,baseline,,,180,30,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,2,baseline_sign_prev,baseline,,,180,30,0.5333333333333333,0.5333333333333333,0.75,0.45,0.5625
CORPORACION FAVORITA C.A.,h5,2,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",180,30,0.5,0.5,0.8571428571428571,0.3,0.4444444444444444
CORPORACION FAVORITA C.A.,h5,2,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",180,30,0.8333333333333334,0.8333333333333334,0.8571428571428571,0.9,0.8780487804878049
CORPORACION FAVORITA C.A.,h5,2,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",180,30,0.7333333333333333,0.7333333333333333,0.8333333333333334,0.75,0.7894736842105263
CORPORACION FAVORITA C.A.,h5,3,baseline_majority,baseline,,,210,30,0.8,0.8,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,3,baseline_sign_prev,baseline,,,210,30,0.7333333333333333,0.7333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
CORPORACION FAVORITA C.A.,h5,3,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",210,30,0.7,0.7,0.36363636363636365,0.6666666666666666,0.47058823529411764
CORPORACION FAVORITA C.A.,h5,3,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",210,30,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
CORPORACION FAVORITA C.A.,h5,3,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",210,30,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
CORPORACION FAVORITA C.A.,h5,4,baseline_majority,baseline,,,240,30,0.7,0.7,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,4,baseline_sign_prev,baseline,,,240,30,0.7,0.7,0.5,0.3333333333333333,0.4
CORPORACION FAVORITA C.A.,h5,4,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",240,30,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,4,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",240,30,0.5333333333333333,0.5333333333333333,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,4,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",240,30,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,5,baseline_majority,baseline,,,270,30,0.6333333333333333,0.6333333333333333,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,5,baseline_sign_prev,baseline,,,270,30,0.5666666666666667,0.5666666666666667,0.4,0.36363636363636365,0.38095238095238093
CORPORACION FAVORITA C.A.,h5,5,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",270,30,0.6,0.6,0.47058823529411764,0.7272727272727273,0.5714285714285714
CORPORACION FAVORITA C.A.,h5,5,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",270,30,0.5333333333333333,0.5333333333333333,0.44,1.0,0.6111111111111112
CORPORACION FAVORITA C.A.,h5,5,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",270,30,0.5333333333333333,0.5333333333333333,0.42857142857142855,0.8181818181818182,0.5625
CORPORACION FAVORITA C.A.,h5,6,baseline_majority,baseline,,,300,30,0.4666666666666667,0.4666666666666667,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,6,baseline_sign_prev,baseline,,,300,30,0.5333333333333333,0.5333333333333333,0.6,0.375,0.46153846153846156
CORPORACION FAVORITA C.A.,h5,6,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",300,30,0.5,0.5,0.52,0.8125,0.6341463414634146
CORPORACION FAVORITA C.A.,h5,6,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",300,30,0.5666666666666667,0.5666666666666667,0.5517241379310345,1.0,0.7111111111111111
CORPORACION FAVORITA C.A.,h5,6,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",300,30,0.5,0.5,0.52,0.8125,0.6341463414634146
CORPORACION FAVORITA C.A.,h5,7,baseline_majority,baseline,,,330,30,0.9,0.9,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,7,baseline_sign_prev,baseline,,,330,30,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.16666666666666666
CORPORACION FAVORITA C.A.,h5,7,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",330,30,0.43333333333333335,0.43333333333333335,0.1111111111111111,0.6666666666666666,0.19047619047619047
CORPORACION FAVORITA C.A.,h5,7,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",330,30,0.4,0.4,0.058823529411764705,0.3333333333333333,0.1
CORPORACION FAVORITA C.A.,h5,7,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",330,30,0.4,0.4,0.058823529411764705,0.3333333333333333,0.1
CORPORACION FAVORITA C.A.,h5,8,baseline_majority,baseline,,,360,30,0.9,0.9,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,8,baseline_sign_prev,baseline,,,360,30,0.7,0.7,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,8,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",360,30,0.8333333333333334,0.8333333333333334,0.25,0.3333333333333333,0.2857142857142857
CORPORACION FAVORITA C.A.,h5,8,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",360,30,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.4444444444444444
CORPORACION FAVORITA C.A.,h5,8,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",360,30,0.9,0.9,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,9,baseline_majority,baseline,,,390,30,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,9,baseline_sign_prev,baseline,,,390,30,0.6,0.6,1.0,0.5714285714285714,0.7272727272727273
CORPORACION FAVORITA C.A.,h5,9,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",390,30,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,9,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",390,30,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.9655172413793104
CORPORACION FAVORITA C.A.,h5,9,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",390,30,0.8333333333333334,0.8333333333333334,0.9259259259259259,0.8928571428571429,0.9090909090909091
CORPORACION FAVORITA C.A.,h5,10,baseline_majority,baseline,,,420,30,0.5,0.5,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,10,baseline_sign_prev,baseline,,,420,30,0.5,0.5,0.5,0.3333333333333333,0.4
CORPORACION FAVORITA C.A.,h5,10,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",420,30,0.5666666666666667,0.5666666666666667,0.5454545454545454,0.8,0.6486486486486487
CORPORACION FAVORITA C.A.,h5,10,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",420,30,0.5666666666666667,0.5666666666666667,0.5555555555555556,0.6666666666666666,0.6060606060606061
CORPORACION FAVORITA C.A.,h5,10,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",420,30,0.5,0.5,0.5,0.6,0.5454545454545454
CORPORACION FAVORITA C.A.,h5,11,baseline_majority,baseline,,,450,30,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,11,baseline_sign_prev,baseline,,,450,30,0.43333333333333335,0.43333333333333335,0.1111111111111111,0.1,0.10526315789473684
CORPORACION FAVORITA C.A.,h5,11,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",450,30,0.6333333333333333,0.6333333333333333,0.3333333333333333,0.1,0.15384615384615385
CORPORACION FAVORITA C.A.,h5,11,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",450,30,0.5,0.5,0.3684210526315789,0.7,0.4827586206896552
CORPORACION FAVORITA C.A.,h5,11,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",450,30,0.43333333333333335,0.43333333333333335,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,12,baseline_majority,baseline,,,480,30,0.9,0.9,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,12,baseline_sign_prev,baseline,,,480,30,0.6333333333333333,0.6333333333333333,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,12,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",480,30,0.9,0.9,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,12,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",480,30,0.8666666666666667,0.8666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333
CORPORACION FAVORITA C.A.,h5,12,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",480,30,0.8666666666666667,0.8666666666666667,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,13,baseline_majority,baseline,,,510,30,0.5666666666666667,0.5666666666666667,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,13,baseline_sign_prev,baseline,,,510,30,0.6333333333333333,0.6333333333333333,0.5714285714285714,0.6153846153846154,0.5925925925925926
CORPORACION FAVORITA C.A.,h5,13,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",510,30,0.4666666666666667,0.4666666666666667,0.38461538461538464,0.38461538461538464,0.38461538461538464
CORPORACION FAVORITA C.A.,h5,13,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",510,30,0.5666666666666667,0.5666666666666667,0.5,0.6153846153846154,0.5517241379310345
CORPORACION FAVORITA C.A.,h5,13,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",510,30,0.5666666666666667,0.5666666666666667,0.5,0.5384615384615384,0.5185185185185185
CORPORACION FAVORITA C.A.,h5,14,baseline_majority,baseline,,,540,30,0.5333333333333333,0.5333333333333333,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,14,baseline_sign_prev,baseline,,,540,30,0.6,0.6,0.6,0.42857142857142855,0.5
CORPORACION FAVORITA C.A.,h5,14,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",540,30,0.7666666666666667,0.7666666666666667,1.0,0.5,0.6666666666666666
CORPORACION FAVORITA C.A.,h5,14,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",540,30,0.8333333333333334,0.8333333333333334,1.0,0.6428571428571429,0.782608695652174
CORPORACION FAVORITA C.A.,h5,14,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",540,30,0.8,0.8,0.9,0.6428571428571429,0.75
CORPORACION FAVORITA C.A.,h5,15,baseline_majority,baseline,,,570,30,0.6333333333333333,0.6333333333333333,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,15,baseline_sign_prev,baseline,,,570,30,0.5666666666666667,0.5666666666666667,0.42857142857142855,0.5454545454545454,0.48
CORPORACION FAVORITA C.A.,h5,15,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",570,30,0.5,0.5,0.4090909090909091,0.8181818181818182,0.5454545454545454
CORPORACION FAVORITA C.A.,h5,15,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",570,30,0.7333333333333333,0.7333333333333333,0.6,0.8181818181818182,0.6923076923076923
CORPORACION FAVORITA C.A.,h5,15,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",570,30,0.5666666666666667,0.5666666666666667,0.4375,0.6363636363636364,0.5185185185185185
CORPORACION FAVORITA C.A.,h5,16,baseline_majority,baseline,,,600,30,0.6333333333333333,0.6333333333333333,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,16,baseline_sign_prev,baseline,,,600,30,0.5666666666666667,0.5666666666666667,0.375,0.2727272727272727,0.3157894736842105
CORPORACION FAVORITA C.A.,h5,16,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",600,30,0.5666666666666667,0.5666666666666667,0.375,0.2727272727272727,0.3157894736842105
CORPORACION FAVORITA C.A.,h5,16,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",600,30,0.5666666666666667,0.5666666666666667,0.45454545454545453,0.9090909090909091,0.6060606060606061
CORPORACION FAVORITA C.A.,h5,16,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",600,30,0.5333333333333333,0.5333333333333333,0.42105263157894735,0.7272727272727273,0.5333333333333333
CORPORACION FAVORITA C.A.,h5,17,baseline_majority,baseline,,,630,30,0.36666666666666664,0.36666666666666664,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,17,baseline_sign_prev,baseline,,,630,30,0.6333333333333333,0.6333333333333333,0.8333333333333334,0.5263157894736842,0.6451612903225806
CORPORACION FAVORITA C.A.,h5,17,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",630,30,0.5,0.5,0.6,0.631578947368421,0.6153846153846154
CORPORACION FAVORITA C.A.,h5,17,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",630,30,0.6,0.6,0.6842105263157895,0.6842105263157895,0.6842105263157895
CORPORACION FAVORITA C.A.,h5,17,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",630,30,0.5,0.5,0.6,0.631578947368421,0.6153846153846154
CORPORACION FAVORITA C.A.,h5,18,baseline_majority,baseline,,,660,30,0.2,0.2,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,18,baseline_sign_prev,baseline,,,660,30,0.4,0.4,0.6875,0.4583333333333333,0.55
CORPORACION FAVORITA C.A.,h5,18,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",660,30,0.8333333333333334,0.8333333333333334,0.88,0.9166666666666666,0.8979591836734694
CORPORACION FAVORITA C.A.,h5,18,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",660,30,0.7,0.7,0.8260869565217391,0.7916666666666666,0.8085106382978723
CORPORACION FAVORITA C.A.,h5,18,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",660,30,0.7333333333333333,0.7333333333333333,0.8333333333333334,0.8333333333333334,0.8333333333333334
CORPORACION FAVORITA C.A.,h5,19,baseline_majority,baseline,,,690,30,0.6,0.6,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,19,baseline_sign_prev,baseline,,,690,30,0.5666666666666667,0.5666666666666667,0.4444444444444444,0.3333333333333333,0.38095238095238093
CORPORACION FAVORITA C.A.,h5,19,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",690,30,0.5333333333333333,0.5333333333333333,0.45,0.75,0.5625
CORPORACION FAVORITA C.A.,h5,19,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",690,30,0.5,0.5,0.43478260869565216,0.8333333333333334,0.5714285714285714
CORPORACION FAVORITA C.A.,h5,19,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",690,30,0.5333333333333333,0.5333333333333333,0.45,0.75,0.5625
CORPORACION FAVORITA C.A.,h5,20,baseline_majority,baseline,,,720,30,0.6,0.6,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,20,baseline_sign_prev,baseline,,,720,30,0.7,0.7,0.6666666666666666,0.5,0.5714285714285714
CORPORACION FAVORITA C.A.,h5,20,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",720,30,0.6666666666666666,0.6666666666666666,0.625,0.4166666666666667,0.5
CORPORACION FAVORITA C.A.,h5,20,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",720,30,0.4,0.4,0.3125,0.4166666666666667,0.35714285714285715
CORPORACION FAVORITA C.A.,h5,20,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",720,30,0.5333333333333333,0.5333333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667
CORPORACION FAVORITA C.A.,h5,21,baseline_majority,baseline,,,750,30,0.7,0.7,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,21,baseline_sign_prev,baseline,,,750,30,0.6333333333333333,0.6333333333333333,0.4166666666666667,0.5555555555555556,0.47619047619047616
CORPORACION FAVORITA C.A.,h5,21,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",750,30,0.5333333333333333,0.5333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222
CORPORACION FAVORITA C.A.,h5,21,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",750,30,0.4666666666666667,0.4666666666666667,0.23076923076923078,0.3333333333333333,0.2727272727272727
CORPORACION FAVORITA C.A.,h5,21,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",750,30,0.4666666666666667,0.4666666666666667,0.18181818181818182,0.2222222222222222,0.2
CORPORACION FAVORITA C.A.,h5,22,baseline_majority,baseline,,,780,30,0.6,0.6,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,22,baseline_sign_prev,baseline,,,780,30,0.5333333333333333,0.5333333333333333,0.375,0.25,0.3
CORPORACION FAVORITA C.A.,h5,22,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",780,30,0.5,0.5,0.4117647058823529,0.5833333333333334,0.4827586206896552
